pass_or_fail,test_plan,cushion,test_plan_id,seat_model,test_date,vert_burn_length_front,vert_burn_length_back,horiz_burn_length_top,horiz_burn_length_bottom,weight_loss_lbs,weight_loss_percent,cover_config,foam_a_percent,foam_a_material,foam_b_percent,foam_b_material,foam_c_percent,foam_c_material,foam_d_percent,foam_d_material,foam_e_percent,foam_e_material,decorative_insulation_part_number,decorative_insulation_mfr,backing,adhesive_one,adhesive_two,fireblock_type,fireblock_part_number,fireblock_color,fireblock_mfr,flame_treatment,fireblock_percent,thermoplastic_part_number,thermoplastic_mfr
PASS,4FR4165-12,HEADREST,49,4165,"February 17, 2015",5.4,0,4.7,2.3,0.31,6.75,Fully Encapsulated,29,VX3010,71,HD44CA,,,,,,,n/a,n/a,n/a,309FR,Alfa Adhesives,7725R,SL3UL,ENCHANTED BLUE,DOUGLAS,n/a,n/a,n/a,n/a
PASS,4FR4165-12,HEADREST,50,4165,"February 27, 2015",7.5,0,4.7,3.3,0.44,8.37,Fully Encapsulated,29,VX3010,71,HD44CA,,,,,,,n/a,n/a,96085,309FR,Alfa Adhesives,7725R,SL3UL,ENCHANTED BLUE,DOUGLAS,n/a,n/a,n/a,n/a
PASS,4FR4165-12,HEADREST,52,4165,"February 27, 2015",8.1,0,6.8,11.1,0.36,5.51,Fully Encapsulated,15,FP121ST,61,FP155,24,4101FR,,,,,n/a,n/a,96085,309FR ,Alfa Adhesives,7725R,SL3UL,ENCHANTED BLUE,DOUGLAS,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BACK,54,4165,"February 27, 2015",8.8,0,7.8,2,0.33,6.03,Fully Encapsulated,75,HR2427,24,4101FR,,,,,,,n/a,n/a,96085,309FR,Alfa Adhesives,7725R,SL3UL,ENCHANTED BLUE,DOUGLAS,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BOTTOM,55,4165,"February 27, 2015",7.9,0,5,2,0.27,4.8,Fully Encapsulated,75,HR2427,25,4101FR,,,,,,,n/a,n/a,96085,309FR,Alfa Adhesives,7725R,SL3UL,DELTA RED,DOUGLAS,n/a,n/a,n/a,n/a
PASS,4FR4165-12,HEADREST,33,4165,"April 13, 2015",2.4,0,2.6,3.2,0.36,6.97,Fully Encapsulated,29,VX3010,71,HD44CA,,,,,,,n/a,n/a,n/a,308FR,Alfa Adhesives,4798R,DF490,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BACK,35,4165,"April 13, 2015",1.5,0,3.5,3.3,0.39,6.57,Fully Encapsulated,75,HR2427,25,4101FR,,,,,,,n/a,n/a,4798R,308FR,Alfa Adhesives,N/A,DF490,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BOTTOM,38,4165,"April 13, 2015",3.6,0,2.9,11.2,0.35,5.21,Fully Encapsulated,15,FP121ST,61,FP155,24,4101FR,,,,,n/a,n/a,4798R,308FR,Alfa Adhesives,4798R,DF490,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,HEADREST,40,4165,"April 13, 2015",3.6,0,3,3.9,0.38,7.99,Fully Encapsulated,29,VX3010,71,HD44CA,,,,,,,n/a,n/a,4798R,308FR,Alfa Adhesives,N/A,DF548P,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,HEADREST,41,4165,"April 13, 2015",2.8,0,3.6,4.2,0.38,8,Fully Encapsulated,29,VX3010,71,HD44CA,,,,,,,n/a,n/a,n/a,308FR,Alfa Adhesives,4798R,DF548P,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BACK,42,4165,"April 13, 2015",5.8,0,5,4.3,0.46,8.27,Fully Encapsulated,75,HR2427,25,4101FR,,,,,,,n/a,n/a,4798R,308FR,Alfa Adhesives,4798R,DF548P,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BOTTOM,45,4165,"April 13, 2015",4.7,0,3.7,12.4,0.46,7.09,Fully Encapsulated,15,FP121ST,61,FP155,24,4101FR,,,,,n/a,n/a,4798R,308FR,Alfa Adhesives,4798R,DF548P,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BACK,43,4165,"April 17, 2015",7,0,3.6,3.7,0.46,6.8,Fully Encapsulated,75,HR2427,25,4101FR,,,,,,,n/a,n/a,TEC245/PL216,308FR,Alfa Adhesives,4798R,DF548P,Grey 31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4165-12,BOTTOM,46,4165,"April 17, 2015",6.6,0,4.1,14.1,0.48,6.46,Fully Encapsulated,15,FP121ST,61,FP155,24,4101FR,,,,,n/a,n/a,TEC245/PL216,308FR,Alfa Adhesives,4798R,DF548P,GREY31065,Muirhead,n/a,n/a,n/a,n/a
PASS,4FR4168-12,BOTTOM,4,4168,"February 23, 2016",9.4,0,6.3,10.4,0.64,9.1,Fully Encapsulated,100,QS41288YL,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535R,FWT-1005FW,Dark Grey,Perrone,n/a,n/a,n/a,n/a
Failed,4FR4168-12,BACK & HEADREST,5,4168,"February 23, 2016",11.4,0,8.1,11.5,0.82,11.79,Fully Encapsulated,100,QS31263YL,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535R,FWT-1005FW,Dark Grey,Perrone,n/a,n/a,n/a,n/a
PASS,4FR4168-12,BACK,6,4168,"February 23, 2016",12.8,0,10.2,13.9,0.68,8.26,Fully Encapsulated,100,AF60-350,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535R,FWT-1005FW,Dark Grey,Perrone,n/a,n/a,n/a,n/a
PASS,4FR4168-12,BOTTOM,7,4168,"June 1, 2016",3.8,0,3.5,5.5,0.25,4.09,Fully Encapsulated,100,QS41288YL,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535R,SL3UL,PEARL023,E-LEATHER,n/a,n/a,n/a,n/a
PASS,4FR4168-12,BACK & HEADREST,8,4168,"June 1, 2016",5.3,0,4.3,6.3,0.3,4.91,Fully Encapsulated,100,QS31263YL,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535R,SL3UL,PEARL023,E-LEATHER,n/a,n/a,n/a,n/a
PASS,4FR4168-12,BACK,9,4168,"June 1, 2016",4.8,0,3.4,6,0.26,3.48,Fully Encapsulated,100,AF60-350,,,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7535,SL3UL,PEARL023,E-LEATHER,n/a,n/a,n/a,n/a
Pass,4FR4175-12,Bottom,1,4175,"November 30, 2011",6.5,0,5.7,6,0.28,4.8,Picture Frame,53.5,Q41 Polyurethane,28.7,AF45-100 Aerofoam,13.4,Ethafoam Aerolite,4.4,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,NA560920,Dusty Grey,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,2,4175,"November 30, 2011",7.5,0,6,5,0.35,4.8,Picture Frame,53.5,Q41 Polyurethane,28.7,AF45-100 Aerofoam,13.4,Ethafoam Aerolite,4.4,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,NA560983,Granit Grey,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,3,4175,"November 30, 2011",7,0,6.2,5.3,0.32,5.47,Picture Frame,53.5,Q41 Polyurethane,28.7,AF45-100 Aerofoam,13.4,Ethafoam Aerolite,4.4,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,NA560980,Granit Grey,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,7,4175,"June 25, 2012",5,0,4.3,3,0.19,3.12,Picture Frame,53.5,Q41 Polyurethane,28.7,AF45-100 Aerofoam,13.4,Ethafoam Aerolite,4.4,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,NA560735,22 Storm Ambalite,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Back (Headrest),8,4175,"June 25, 2012",12.3,0,8.5,1.5,0.41,4.1,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560735,Dusty Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Insert),9,4175,"June 25, 2012",7.7,0,5.2,2.3,0.26,2.67,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560735,Granit Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Side),10,4175,"June 25, 2012",8.8,0,5.3,2.3,0.28,2.8,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560735,Dusty Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Headrest),11,4175,"December 2, 2011",10.7,0,10.7,6.7,0.61,6.48,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560920,Dusty Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Insert),12,4175,"December 2, 2011",12,0,11.7,7,0.56,5.98,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560983,Granit Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Side),13,4175,"December 2, 2011",6.3,0,6,9.3,0.37,3.76,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,NA560983,Granit Grey,Schauenburg GmbH,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Bottom,14,4175,"August 9, 2012",4.3,0,3.7,3.5,0.27,4.36,Picture Frame,53.5,Q41 Polyurethane,28.7,AF45-100 Aerofoam,13.4,Ethafoam Aerolite,4.4,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,LL3330,Regal Blue,Douglas Leather,n/a,100,n/a,n/a
Pass,4FR4175-12,Back (Headrest),15,4175,"August 9, 2012",14,0,10.5,1,0.58,6.12,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,LL3330,Regal Blue,Douglas Leather,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Insert),16,4175,"August 9, 2012",9.2,0,8.8,2,0.35,3.64,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,LL3330,Regal Blue,Douglas Leather,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Back (Side),17,4175,"August 9, 2012",7.3,0,5.3,2.5,0.36,3.68,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,LL3330,Regal Blue,Douglas Leather,n/a,100,9815E-2127,Boltaron
Pass,4FR4175-12,Bottom,24,4175,"December 9, 2014",5.6,0,5.1,3.9,0.3,5.07,Picture Frame,100,QS41288YL,53.5,QS51288YL,4.4,Ethafoam Aerolite,13.4,LRGR45-100,28.7,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,NA560920,Dusty Grey,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,26,4175,"December 9, 2014",4.3,0,3.4,3.4,0.3,5.02,Picture Frame,53.5,QS41288YL,4.4,QS51288YL,13.4,Ethafoam Aerolite,28.7,LRGR45-100,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,NA5609801,Granit Grey,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,27,4175,"December 9, 2014",4.1,0,3.7,3.4,0.31,5.39,Picture Frame,53.5,QS41288YL,4.4,QS51288YL,13.4,Ethafoam Aerolite,28.7,LRGR45-100,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,M20110002782,STORM,Schauenburg GmbH,n/a,100,n/a,n/a
Pass,4FR4175-12,Bottom,28,4175,"December 9, 2014",2.6,0,3,3.5,0.33,5.27,Picture Frame,53.5,QS41288YL,4.4,QS51288YL,13.4,Ethafoam Aerolite,28.7,LRGR45-100,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,LL3330,Regal Blue,Douglas Leather,n/a,100,n/a,n/a
Pass,4FR4175-12,B,30,4175,"February 18, 2015",5.5,0,4.5,2.9,0.31,5.54,Picture Frame,20.4,QS41288YL,3.6,QS51288YL,46.4,Ethafoam Aerolite,29.6,AF45-100,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,SL3UL,MIDNIGHT,E-LEATHER,n/a,100,n/a,n/a
Pass,4FR4176-12,Bottom,10,4176,"April 4, 2012",4,0,3.3,3.7,0.2,4.12,Picture Frame,46.4,Ethatfoam Aerolite,29.6,AF45-100 Aerofoam,20.4,Q41 Polyurethane,3.6,Q51 Polyurethane,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,1445.01,Paloma,Rohi Stoffe GmbH,n/a,100,n/a,n/a
Pass,4FR4176-12,Back,11,4176,"April 24, 2012",15.8,0,16,1,0.83,9.19,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,1445.01,Paloma,Rohi Stoffe GmbH,n/a,100,9815E-1238,Boltaron
Pass,4FR4176-12,Back,12,4176,"April 24, 2012",9.3,0,10.5,1,0.41,4.35,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,1445.01,Paloma,Rohi Stoffe GmbH,n/a,100,9815E-1238,Boltaron
Pass,4FR4176-12,Back,13,4176,"April 24, 2012",6.7,0,6.7,1,0.29,3.07,Other (see Notes),100,AF45-100 Aerofoam,,,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,1445.01,Paloma,Rohi Stoffe GmbH,n/a,100,9815E-1238,Boltaron
Pass,4FR4176-12,Bottom,14,4176,"April 4, 2012",4.2,0,3.5,1,0.21,4.39,Picture Frame,38.7,Ethatfoam Aerolite,36.7,Q41 Polyurethane,24.6,AF45-100 Aerofoam,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,1445.01,Paloma,Rohi Stoffe GmbH,n/a,100,n/a,n/a
Pass,4FR4176-12,Back,46,4176,"July 24, 2013",14.4,0,13.5,2.4,0.84,8.8,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,N/A,N/A,TEC254/PL216,SL3ULMIDNIGHT023,MIDNIGHT,E-LEATHER,n/a,100,9815E-2127,Boltaron
FAIL,4FR4176-12,Back,47,4176,"July 24, 2013",17.2,0,17.2,2.6,1,10.56,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,N/A,N/A,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,Back,48,4176,"July 24, 2013",13.6,0,12.1,2.3,0.72,7.58,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,N/A,N/A,n/a,SL3UL2237,BLUE 023,E-LEATHER,n/a,100,n/a,n/a
Pass,4FR4176-12,Back,42,4176,"July 16, 2013",16.1,0,14.8,2,0.96,10.09,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL,MIDNIGHT023,E-LEATHER,n/a,100,9815E-2138,Boltaron
Pass,4FR4176-12,Back,43,4176,"July 17, 2013",11,0,9.3,2,0.44,4.69,Picture Frame,100,DAX 40,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL,MIDNIGHT016,E-LEATHER,n/a,100,9815E-2138,Boltaron
Pass,4FR4176-12,Bottom,38,4176,"July 16, 2013",11.2,0,5.7,2,0.38,6.99,Picture Frame,20.4,QS41288YL,3.6,QS51288YL,46.4,ETHAFOAM AEROLITE,29.6,AF45-100,,,DAX40,VITAFOAM,n/a,CC-1025/LB,Coral Adhesive,7725R TEC254/PL216,SL3UL2237,BLUE 023,E-LEATHER,n/a,100,n/a,n/a
FAIL,4FR4176-12,Back,44,4176,"July 16, 2013",18,0,18,2,1.11,11.85,Picture Frame,100,LRGR45-100,,,,,,,,,DAX40,VITAFOAM,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2138,Boltaron
FAIL,4FR4176-12,Back,45,4176,"July 16, 2013",18,0,18,2,1.03,10.89,Picture Frame,100,LRGR45-100,,,,,,,,,DAX40,VITAFOAM,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2237,BLUE 023,E-LEATHER,n/a,100,9815E-2138,Boltaron
FAIL,4FR4176-12,Back,42,4176,"July 16, 2013",18,0,16.9,2,1.05,11.04,Picture Frame,100,LRGR45-100,,,,,,,,,DAX40,VITAFOAM,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL,MIDNIGHT023,E-LEATHER,n/a,100,9815E-2138,Boltaron
Pass,4FR4176-12,Bottom,41,4176,"July 16, 2013",11.8,0,6.5,2,0.38,7.46,Picture Frame,36.7,QS41288YL,38.7,ETHAFOAM,24.6,AF45-100 Aerofoam,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,SL3UL,MIDNIGHT 016,E-LEATHER,n/a,100,n/a,n/a
Pass,4FR4176-12,Bottom,39,4176,"July 16, 2013",10.5,0,6.5,2,0.35,7.04,Picture Frame,20.4,QS41288YL,3.6,QS51288YL,46.4,ETHAFOAM AEROLITE,29.6,AF45-100,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,SL3UL,MIDNIGHT 016,E-LEATHER,n/a,100,n/a,n/a
Pass,4FR4176-12,Bottom,40,4176,"July 16, 2013",7.1,0,4.7,2,0.34,6.18,Picture Frame,36.7,QS41288YL,38.7,ETHAFOAM,24.6,AF45-100 Aerofoam,,,,,DAX40,VITAFOAM,n/a,CC-1025/LB,Coral Adhesive,7725R TEC254/PL216,SL3UL2237,BLUE 023,E-LEATHER,n/a,100,n/a,n/a
Pass,4FR4176-12,Back,50,4176,"August 1, 2013",11.4,0,8.1,4.4,0.43,5.43,Picture Frame,100,AF42-180,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,Back,51,4176,"August 1, 2013",14.5,0,9.5,6.7,0.51,6.1,Picture Frame,100,DAX 40,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,Back,52,4176,"August 1, 2013",9.8,0,5.5,4.5,0.39,4.6,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,Back,53,4176,"August 1, 2013",10.3,0,7.5,4.7,0.37,4.57,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216 & N.0802.00,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,Back,54,4176,"August 1, 2014",12.2,0,9.5,8.5,0.53,6.58,Picture Frame,100,LRGR45-100,,,,,,,,,n/a,n/a,n/a,DAX ECOBOND,FOAMEX,TEC254/PL216,SL3UL2257,SAPPHIRE023,E-LEATHER,n/a,100,9815E-2127,Boltaron
Pass,4FR4176-12,FOAM-Confidence Test,N/A,4176,"June 24, 2013",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pass,4FR4176-12,Bottom,28,4176,"July 8, 2013",7,0,3.2,6.3,0.23,4.69,Picture Frame,20.4,QS41288YL,3.6,QS51288YL,46.4,Ethafoam Aerolite,29.6,AF45-100,N/A,N/A,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,13BWJ3425,BLUE ,BOTANY WEAVING,n/a,N/A,n/a,n/a
Pass,4FR4176-12,Back,29,4176,"July 8, 2013",15.5,0,14.3,2.5,0.86,9.48,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,13BWJ3425,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Back,30,4176,"July 8, 2013",10.1,0,8.2,2,0.4,4.32,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,13BWJ3425,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Back,31,4176,"July 8, 2013",8.3,0,4,2,0.31,3.28,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,13BWJ3425,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Bottom,32,4176,"July 8, 2013",5.6,0,2.4,2,0.24,5.06,Picture Frame,36.7,QS41288YL,38.7,ETHAFOAM,24.6,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,13BWJ3425,BLUE,BOTANY WEAVING,n/a,N/A,n/a,n/a
Pass,4FR4176-12,Bottom,33,4176,"July 8, 2013",6.2,0,2.8,2,0.22,4.48,Picture Frame,20,QS41288YL,3.6,QS51288YL,46.4,Ethafoam Aerolite,29.6,AF45-100,N/A,N/A,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,85BWJ3578,BLUE,BOTANY WEAVING,n/a,N/A,n/a,n/a
Pass,4FR4176-12,Back,34,4176,"July 8, 2013",14.1,0,11.5,2.3,0.72,8,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,85BWJ3578,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Back,35,4176,"July 8, 2013",7.7,0,5.8,2,0.38,4.04,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,85BWJ3578,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Back,36,4176,"July 8, 2013",5.8,0,4,2,0.25,2.63,Picture Frame,100,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,n/a,85BWJ3578,BLUE,BOTANY WEAVING,n/a,N/A,9815E2127,Boltaron
Pass,4FR4176-12,Bottom,37,4176,"July 8, 2013",5.5,0,2.2,2,0.24,5.03,Picture Frame,36.7,QS41288YL,38.7,ETHAFOAM,24.6,AF45-100 Aerofoam,N/A,N/A,N/A,N/A,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,85BWJ3578,BLUE,BOTANY WEAVING,n/a,N/A,n/a,n/a
Pass,4FR4179-12,Back,1,4179,"May 28, 2013",1.6,0,3.5,2,0.47,7.65,,100,QS31263YL Polyurethane,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R ,HT-116,Heritage Greystone,Townsend Leather,n/a,n/a,n/a,n/a
Pass,4FR4179-12,Bottom,2,4179,"May 28, 2013",6.7,0,3.5,2,0.49,8.03,,25,Ethatfoam FR-Lite,55,QS51288YL,5,QS41288YL,15,AF45-100,n/a,n/a,400,Associated Textiles,n/a,CC-1025/LB,Coral Adhesive,7725R,HT-116,Heritage Greystone,Townsend Leather,n/a,n/a,n/a,n/a
Pass,4FR4179-12,Bottom,5,4179,"April 2, 2014",0,0,3.3,1.5,0.26,4.22,PICTURE FRAME,25,4101FR,55,QS61288YL,5,QS41288YL,15,AF45-100,n/a,n/a,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,HT-116,Heritage Greystone,Townsend Leather,n/a,n/a,n/a,n/a
Pass,4FR4182-12,BACK/HEADREST,3,4182,"March 4, 2015",5,0,4.3,2.9,0.27,5.32,Fully Encapsulated,100,QS31263YL Polyurethane,,,,,,,,,71000,Buckly Industries,30333,CC-1025/LB,Coral Adhesive,7725R,9BWJ511,Molted Dark Grey & Silver,Botany Weaving,n/a,n/a,n/a,n/a
Pass,4FR4182-12,Bottom,4,4182,"March 4, 2015",5.4,0,4,2.6,0.2,3.4,Fully Encapsulated,20,4101FR,54,QS61313YL,9,QS41288YL,17,AF 45-100,,,71000,Buckly Industries,30333,CC-1025/LB,Coral Adhesive,7725R,9BWJ511,Molted Dark Grey & Silver,Botany Weaving,n/a,n/a,n/a,n/a
Pass,4FR4182-12,Bottom,2,4182,"March 4, 2015",5.1,0,4.2,2.3,0.22,3.86,Fully Encapsulated,20,4101FR,54,QS61313YL,9,QS41288YL,17,AF 45-100,,,71000,Buckly Industries,30333,CC-1025/LB,Coral Adhesive,7725R,9BWJ2798,Solid Taupe,Botany Weaving,n/a,n/a,n/a,n/a
Pass,4FR4182-12,Back/Headrest,1,4182,"March 4, 2015",5.5,0,3.8,1.9,0.24,4.99,Fully Encapsulated,100,QS32263YL,,,,,,,,,71000,Buckly Industries,30333,CC-1025/LB,Coral Adhesive,7725R,9BWJ2798,Solid Taupe,Botany Weaving,n/a,n/a,n/a,n/a
Pass,4FR4183-12,Back,3,4183,"June 2, 2015",6.8,0,7.2,9.2,0.38,6.08,Fully Encapsulated,36.4,AF45-100,63.6,Ethafoam,,,,,,,n/a,n/a,30333,CC-1025/LB,Coral Adhesive,7725R,9BWJ2798,N/A,Botany Weaving Mill,n/a,n/a,n/a,n/a
Pass,4FR4183-12,Bottom,1,4183,"June 2, 2015",5.7,0,3.5,3.1,0.19,4.39,Fully Encapsulated,56,Ethafoam FR-Lite,44,QS41288YL,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,9BWJ2798,N/A,Botany Weaving Mill,n/a,n/a,,
Pass,4FR4183-12,Bottom,2,4183,"July 10, 2015",3.9,0,3,5.5,0.2,4.45,Fully Encapsulated,56,Ethafoam FR-Lite,44,QS41288YL,,,,,,,n/a,n/a,n/a,CC-1025/LB,Coral Adhesive,7725R,9BWJ1511,SHADE BL2102,Botany Weaving Mill,n/a,n/a,n/a,n/a
